id,denominacion,codigo,provincia,municipio,caracterizacion
188081,Puente del barranco de Don Vicente,01040130389,,,Etnológica
188082,Puente del barranco de Los Pinos,01040130390,Almería,Almería,Etnológica
188083,Puente del cauce de San Indalecio en la rambla Amatisteros,01040130391,Almería,Almería,Etnológica
188084,Balsa del Capitán,01040130392,Almería,Almería,Etnológica
188085,Balsa y aljibes de la Sismológica,01040130393,Almería,Almería,Etnológica
188086,Balsa de Terriza o de la Fabriquilla,01040130394,Almería,Almería,Etnológica
188088,Puente en Pecho Colorao,01040130395,Almería,Almería,Etnológica
188089,Balsa de los Cien Escalones,01040130396,Almería,Almería,Etnológica
188090,Balsa de la Calera,01040130397,Almería,Almería,Etnológica
188091,Balsa del polvorín y puente de San Indalecio,01040130398,Almería,Almería,Etnológica
188092,Balsa de Baeza,01040130399,Almería,Almería,Etnológica
188150,Caracol de Boleas,01040130401,Almería,Almería,Etnológica
188160,"Pozo de Arturo, embalse y puente del cauce de san Indalecio",01040130403,Almería,Almería,Etnológica
188165,Molino de la Torre,01040130404,Almería,Almería,Etnológica
189877,Acequia del puente de la fábrica de Hormigones,01040130406,Almería,Almería,Etnológica
189891,Acequia entre el puente de los Pinos y el puente de Don Vicente,01040130408,Almería,Almería,Etnológica
189892,Acequia del puente de Amatisteros,01040130409,Almería,Almería,Etnológica
189893,Acequia del puente en Pecho Colorao,01040130410,Almería,Almería,Etnológica
189894,Acequia del barranco de Idáñez,01040130411,Almería,Almería,Etnológica
189895,Acequia del puente de San Indalecio,01040130412,Almería,Almería,Etnológica
189896,Acequia de la balsa de los Cien Escalones,01040130413,Almería,Almería,Etnológica
189897,"Acequia, túnel y lumbrera de la Molineta",01040130414,Almería,Almería,Etnológica
225869,Castillo del Diezmo,01040130425,Almería,Almería,"Arqueológica, Arquitectónica"
238799,Canteras del Puerto o de Poniente,01040130443,,,Todas
238800,Cantera-cueva de la Campsa,01040130444,,,Todas
252769,Ámbito Subacuático Puerto de Almería,01040130449,,,Arqueológica
277949,Jardines del agua,01040130470,,,Arquitectónica
324702,Puente Bayyana,01040130471,,,Arquitectónica
1996,Ermita de Nuestra Señora de los Desamparados,01040140001,Almería,Almócita,Arquitectónica
1985,Iglesia de Nuestra Señora de la Misericordia,01040140002,Almería,Almócita,Arquitectónica
12292,Cerro del Bosque,01040140003,Almería,Almócita,Arqueológica
8066,El Lavadero,01040140004,Almería,Almócita,Arqueológica
22995,Cortijo de Cacín,01040140006,Almería,Almócita,"Arquitectónica, Etnológica"
1986,Iglesia Parroquial,01040150001,Almería,Alsodux,Arquitectónica
8064,Parata de los Árboles,01040150002,Almería,Alsodux,Arqueológica
23022,Cortijo Los Gigantes,01040150006,Almería,Alsodux,"Arquitectónica, Etnológica"
29031,Cortijo de Abad López,01040150007,,,"Arquitectónica, Etnológica"
176489,Iglesia de Nuestra Señora de la Asunción,01040150010,Almería,Alsodux,Arquitectónica
12249,Torre Cerro de la Torre,01040160005,Almería,Antas,"Arqueológica, Arquitectónica"
8069,La Pernera,01040160006,Almería,"Antas, Vera",Arqueológica
21074,El Argar y La Gerundia,01040160007,,,Arqueológica
12250,Camino de Aljariz,01040160008,Almería,Antas,Arqueológica
8109,Cajete-Antas,01040160009,Almería,Antas,Arqueológica
12251,Cabezo Largo,01040160010,Almería,Antas,Arqueológica
8070,Fuente Nueva,01040160011,Almería,Antas,Arqueológica
12252,Llanos de Mojana,01040160012,Almería,Antas,Arqueológica
12253,Cueva del Cabezo del Moro,01040160013,Almería,Antas,Arqueológica
8071,Cruz de Antas,01040160014,Almería,Antas,Arqueológica
8072,Fuente del Lobo,01040160015,Almería,"Antas, Vera",Arqueológica
12254,Qurénima,01040160016,Almería,Antas,Arqueológica
6899,Lugarico Viejo,01040160017,Almería,Antas,Arqueológica
12255,Camino de El Real,01040160018,Almería,Antas,Arqueológica
8110,Camino de la Ermita,01040160019,Almería,Antas,Arqueológica
8090,Fuente Bermeja,01040160020,Almería,Antas,Arqueológica
6900,El Garcel,01040160021,Almería,Antas,Arqueológica
12256,Cabezo del Moro,01040160022,Almería,Antas,Arqueológica
8091,El Polo,01040160023,Almería,Antas,Arqueológica
6629,Cabezo María,01040160024,Almería,Antas,Arqueológica
248769,Complejo Hidráulico del Real,01040160027,Almería,Antas,Etnológica
188610,Vivienda 0033,01040160033,Almería,Antas,Etnológica
1981,Cementerio de Nuestra Señora de la Cabeza,01040160034,Almería,Antas,Arquitectónica
22849,Cortijo Los Jiménez,01040160036,Almería,Antas,"Arquitectónica, Etnológica"
171209,Cortijo Ramallo,01040160037,,,"Arquitectónica, Etnológica"
28415,Santuario de la Virgen de la Cabeza,01040160039,Almería,Antas,"Arquitectónica, Etnológica"
170670,Ermita de Jauro,01040160040,Almería,Antas,"Arquitectónica, Etnológica"
1982,Iglesia de Santiago Apóstol,01040170001,Almería,Arboleas,Arquitectónica
8083,Los Rubiales,01040170003,Almería,Arboleas,Arqueológica
8105,Torre de Arboleas,01040170004,Almería,Arboleas,"Arqueológica, Arquitectónica"
6901,Los Pedregales,01040170005,Almería,Arboleas,Arqueológica
12257,Loma de Los Planes,01040170006,Almería,Arboleas,Arqueológica
188529,Vivienda 0008,01040170008,Almería,Arboleas,Etnológica
188520,Vivienda 0009,01040170009,Almería,Arboleas,Etnológica
188531,Vivienda 0010,01040170010,Almería,Arboleas,Etnológica
19913,Despoblado de Arboleas,01040170012,Almería,Arboleas,Arqueológica
237139,Minas de Limaria,01040170021,Almería,Arboleas,Arqueológica
12258,Las Iglesias,01040180001,Almería,Armuña de Almanzora,Arqueológica
6902,Depósito del Agua,01040180002,Almería,Armuña de Almanzora,Arqueológica
12259,El Paraite,01040180003,Almería,Armuña de Almanzora,Arqueológica
6903,La Muela,01040180004,Almería,Armuña de Almanzora,Arqueológica
12260,Pago del Prado,01040180005,Almería,Armuña de Almanzora,Arqueológica
12261,Complejo de Las Iglesias-La Muela,01040180006,Almería,Armuña de Almanzora,Arqueológica
188527,Vivienda 0007,01040180007,Almería,Armuña de Almanzora,Etnológica
188522,Vivienda 0008,01040180008,Almería,Armuña de Almanzora,Etnológica
8084,Castillo,01040190001,Almería,Bacares,"Arqueológica, Arquitectónica"
1976,Iglesia de Santa María,01040190002,Almería,Bacares,Arquitectónica
12262,Albacar,01040190004,Almería,Bacares,"Arqueológica, Arquitectónica"
188506,Vivienda 0005,01040190005,Almería,Bacares,Etnológica
188509,Vivienda 0006,01040190006,Almería,Bacares,Etnológica
1979,Cementerio de Bacares,01040190007,Almería,Bacares,Arquitectónica
10210,Iglesia de San Francisco Javier,01040200001,Almería,Bayárcal,Arquitectónica
10211,Castillo de Inizar,01040200002,Almería,"Bayárcal, Paterna del Río",Arquitectónica
6904,Despoblado de Iniza,01040200003,Almería,Bayárcal,Arqueológica
8067,Grabado Rupestre Piedra del Tajo Matías,01040200004,Almería,Bayárcal,Arqueológica
12263,Grabado Rupestre Piedra del Tajo de las Cruces,01040200005,Almería,Bayárcal,Arqueológica
8106,El Calvario,01040210001,Almería,Bayarque,Arqueológica
12264,Cerro de la Alamedilla,01040210002,Almería,Bayarque,Arqueológica
8107,La Cerrá IV,01040210003,Almería,Bayarque,Arqueológica
12265,La Cerrá III. Tíjola La Vieja,01040210004,Almería,Bayarque,Arqueológica
188503,Vivienda 0005,01040210005,Almería,Bayarque,Etnológica
188511,Vivienda 0006,01040210006,Almería,Bayarque,Etnológica
188534,Vivienda 0007,01040210007,Almería,Bayarque,Etnológica
12266,Castillo El Castillico,01040220001,Almería,Bédar,"Arqueológica, Arquitectónica"
174099,Ermita de la Serena,01040220004,,,"Arquitectónica, Etnológica"
248771,Fuente de Serena,01040220005,Almería,Bédar,Etnológica
188532,Vivienda 0008,01040220008,Almería,Bédar,Etnológica
188551,Vivienda 0009,01040220009,Almería,Bédar,Etnológica
19340,Poblado minero Pinar de Bédar,01040220010,Almería,Bédar,"Arquitectónica, Etnológica"
19339,Estación de carga de Tres Amigos,01040220011,Almería,Bédar,"Arquitectónica, Etnológica"
170671,Ermita de la Virgen de la Cabeza,01040220012,,,"Arquitectónica, Etnológica"
10215,Iglesia de San Roque,01040230001,Almería,Beires,Arquitectónica
8068,Castillo,01040230002,Almería,Beires,"Arqueológica, Arquitectónica"
12267,Cerro del Molino Alto,01040230003,Almería,Beires,Arqueológica
1968,Casa del Marqués de Cadimo,01040240001,Almería,Benahadux,Arquitectónica
1960,Toro de Osborne,01040240003,Almería,Benahadux,"Arquitectónica, Etnológica"
12268,Cueva de los Chupones,01040240004,Almería,Benahadux,Arqueológica
2941,Tarjea romana,01040240005,Almería,Benahadux,Arqueológica
2942,Cerrillo de Nicolás Godoy,01040240006,Almería,Benahadux,Arqueológica
2920,Cortijo de Morcillo,01040240007,Almería,Benahadux,Arqueológica
2921,Marchal de Araoz,01040240008,Almería,Benahadux,Arqueológica
12269,Llano de la Partala,01040240009,Almería,Benahadux,Arqueológica
2922,Loma del Toro,01040240010,Almería,Benahadux,Arqueológica
2923,El Chuche,01040240011,Almería,Benahadux,Arqueológica
10216,Ermita de Godoy,01040240013,Almería,Benahadux,Arquitectónica
2924,Necrópolis de La Churruta,01040240035,Almería,Benahadux,Arqueológica
12209,Necrópolis de La Partala,01040240036,Almería,Benahadux,Arqueológica
2925,Alineación Megalítica de La Partala,01040240037,Almería,Benahadux,Arqueológica
2926,Asentamiento de La Partala,01040240038,Almería,Benahadux,Arqueológica
2927,Marchal de Araoz I,01040240039,,,Arqueológica
12210,Marchal de Araoz II,01040240040,Almería,Benahadux,Arqueológica
4369,Barranco del Arajo I,01040240041,Almería,Benahadux,Arqueológica
2928,Barranco del Arajo II,01040240042,Almería,Benahadux,Arqueológica
2929,Barranco del Arajo III,01040240043,Almería,Benahadux,Arqueológica
12211,Ermita de Nicolás Godoy,01040240044,Almería,Benahadux,Arqueológica
22994,Cortijo Cuevas Viejas,01040240045,Almería,Benahadux,"Arquitectónica, Etnológica"
170998,Cortijo del Marqués de Cadimo,01040240046,,,"Arquitectónica, Etnológica"
23020,Cortijo Las Torres,01040240047,Almería,Benahadux,"Arquitectónica, Etnológica"
187921,Partidor del Boliche,01040240048,,,Etnológica
187922,Balsa de Briseis,01040240049,Almería,Benahadux,Etnológica
187923,Acueducto del pozo de Zamarula,01040240050,Almería,Benahadux,Etnológica
187924,Pozo de Zamarula,01040240051,Almería,Benahadux,Etnológica
188096,Boquera de Almazarilla,01040240052,Almería,Benahadux,Etnológica
188132,Fuente de Benahadux,01040240053,Almería,Benahadux,Etnológica
188145,Partidor de San Miguel,01040240054,Almería,Benahadux,Etnológica
188163,Molino y  Balsa de San Miguel,01040240055,Almería,Benahadux,Etnológica
12212,Castillo El Castillico,01040260001,Almería,Benitagla,"Arqueológica, Arquitectónica"
188487,Vivienda 0002,01040260002,Almería,Benitagla,Etnológica
1955,Iglesia de Nuestra Señora de las Angustias,01040270001,Almería,Benizalón,"Arquitectónica, Etnológica"
6907,Castillo de Binimia,01040270002,Almería,Benizalón,"Arqueológica, Arquitectónica"
6890,Castillo El Castillico,01040270003,Almería,Benizalón,"Arqueológica, Arquitectónica"
10236,Santuario de Monteagud,01040270004,Almería,Benizalón,Arquitectónica
10188,Iglesia Parroquial,01040280001,Almería,Bentarique,Arquitectónica
8041,El Soto,01040280002,Almería,Bentarique,Arqueológica
12213,Bentarique Viejo,01040280003,Almería,Bentarique,Arqueológica
8042,Loma de Campoy,01040280004,Almería,Bentarique,Arqueológica
12214,Cerro de la Ametralladora,01040280005,Almería,Bentarique,Arqueológica
1956,Vivienda 0007,01040280007,Almería,Bentarique,Etnológica
23014,Cortijo La Fábrica,01040280009,Almería,Bentarique,"Arquitectónica, Etnológica"
1957,Torre Fuerte de los Enciso,01040290002,Almería,Berja,"Arqueológica, Arquitectónica"
1958,Ermita de Nuestra Señora de Gádor,01040290003,Almería,Berja,Arquitectónica
10191,Ermita de San Tesifón en Castala,01040290004,Almería,Berja,Arquitectónica
1959,Ermita de Las Mercedes,01040290005,Almería,Berja,Arquitectónica
1950,Iglesia de la Anunciación,01040290006,Almería,Berja,Arquitectónica
8028,Pago de Chichas,01040290010,Almería,Berja,Arqueológica
12215,Villavieja,01040290011,Almería,Berja,Arqueológica
8029,Baños de Benejí,01040290012,Almería,Berja,"Arqueológica, Etnológica"
8030,El Pingacho,01040290013,Almería,Berja,Arqueológica
12216,Cañada de Morgana,01040290014,Almería,Berja,Arqueológica
8031,Cuesta de los Pescadores,01040290015,Almería,Berja,Arqueológica
8032,Necrópolis del Cortijo Pintado,01040290016,Almería,Berja,Arqueológica
8033,Aljibe del Campillo  de Aldana,01040290017,Almería,Berja,Arqueológica
6891,Aljibe de San Roque,01040290018,Almería,Berja,Arqueológica
8034,Aljibe del Empalme de Fuentes de Marbella,01040290019,Almería,Berja,Arqueológica
8035,Aljibe del Cortijo del Llano,01040290020,Almería,Berja,Arqueológica
12217,La Tomillera,01040290022,Almería,Berja,Arqueológica
12218,Rambla del Cid,01040290023,Almería,Berja,Arqueológica
8036,Cueva de la Cima,01040290024,Almería,Berja,Arqueológica
8037,Necrópolis de Hilas,01040290025,Almería,Berja,Arqueológica
8038,Poblado de Hilas,01040290026,Almería,Berja,Arqueológica
8053,Rambla de Benejí,01040290027,Almería,Berja,Arqueológica
12219,Cortijo del Castillo,01040290028,Almería,Berja,Arqueológica
8054,Cerrillo del Rio Chico,01040290029,Almería,Berja,Arqueológica
8055,Aljibe de Hilas,01040290030,Almería,Berja,Arqueológica
8026,Pisnela,01040290031,Almería,Berja,Arqueológica
12220,Castala,01040290032,Almería,Berja,Arqueológica
8027,Cerro de Benejí,01040290033,Almería,Berja,Arqueológica
12221,Cerro de Chirán,01040290034,Almería,Berja,Arqueológica
12222,Cerro del Boquerón,01040290035,Almería,Berja,Arqueológica
1951,"Molino del Perrillo en Calle del Agua, nº 45, 47,49 y 51",01040290039,,,Etnológica
19341,Fundición del Cerro de la Fábrica,01040290046,Almería,Berja,"Arquitectónica, Etnológica"
19342,Fundición del peñón de Castala,01040290047,Almería,Berja,"Arquitectónica, Etnológica"
28296,Cerrillo de la Hoya de Cuenca,01040290048,Almería,Berja,"Arqueológica, Arquitectónica"
28297,Cerrillo de la Gobernadora,01040290049,Almería,Berja,"Arqueológica, Arquitectónica"
28298,Cerro Cavito I,01040290050,Almería,Berja,"Arqueológica, Arquitectónica"
28299,Cerro Cavito II,01040290051,Almería,Berja,"Arqueológica, Arquitectónica"
28300,Cerro Moreno,01040290052,,,"Arqueológica, Arquitectónica"
28301,Cerro del Pantano,01040290053,Almería,Berja,"Arqueológica, Arquitectónica"
28303,Aljibe de la Noria,01040290055,,,"Arqueológica, Arquitectónica"
28304,Cerrillo de Negite,01040290056,Almería,Berja,"Arqueológica, Arquitectónica"
28305,Cerro de Tomás Meina,01040290058,Almería,Berja,"Arqueológica, Arquitectónica"
28310,Cueva de la Higuera,01040290059,Almería,Berja,"Arqueológica, Arquitectónica"
28311,Tajo de Cantamudos,01040290060,Almería,Berja,"Arqueológica, Arquitectónica"
28312,Cerro del Tajo de los Gavilanes,01040290061,Almería,Berja,"Arqueológica, Arquitectónica"
28313,Peñón de San Pablo,01040290063,Almería,Berja,"Arqueológica, Arquitectónica"
28314,Cerrillo de Rigualte,01040290065,Almería,Berja,"Arqueológica, Arquitectónica"
21510,Parque de La Alpujarra,01040290067,Almería,Berja,Arquitectónica
21192,Alcazaba de Villavieja,01040290068,Almería,Berja,Arqueológica
22992,Cortijo Chirán,01040290069,,,"Arquitectónica, Etnológica"
23012,Cortijo La Cacería,01040290070,Almería,Berja,"Arquitectónica, Etnológica"
23025,Cortijo Marín,01040290071,Almería,Berja,"Arquitectónica, Etnológica"
171192,Cortijo Oliveros del Tren,01040290072,,,"Arquitectónica, Etnológica"
171067,Cortijo del Tiro,01040290073,,,"Arquitectónica, Etnológica"
28822,Cueva del Cementerio,01040290076,,,Arqueológica
28823,Villasacra,01040290077,,,Arqueológica
28824,Cortijo León,01040290078,,,Arqueológica
28825,Rábita de la Cuesta Empedrada,01040290079,,,Arqueológica
28826,Calzada romana Cuesta Empedrada,01040290080,,,Arqueológica
28827,Cerro de Cánovas,01040290081,,,Arqueológica
28828,Cerro de Buenavista,01040290082,,,Arqueológica
28829,Cerrillo de Buenavista I,01040290083,,,Arqueológica
28830,Llano de los Pozos,01040290084,,,Arqueológica
28831,Aljibe de la Cuesta,01040290085,,,Arqueológica
29072,Plaza de Toros,01040290086,Almería,Berja,"Arquitectónica, Etnológica"
272203,Canteras de Buenos Aires,01040290089,,,Arqueológica
